,title,link,price
179,"ALCOHOL LIMPIEZA PERFUMADO SPRAY TAMAÑO BOLSILLO, BOSQUE VERDE, BOTE 75 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=77336,1.2
180,"ALCOHOL LIMPIEZA PERFUMADO SPRAY, BOSQUE VERDE, BOTE 400 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=77163,1.8
181,"ALCOHOL LIMPIEZA PERFUMADO, BOSQUE VERDE, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=43861,1.95
182,"ALETA VACUNO PARA RELLENAR FRESCO (SOLO PARA ENTREGAS 22,23,24,29,30 Y 31 DE DICIEMBRE), E.C.MEDINA, PAQUETE UNIDAD DE 0.6 A 1.3 KG(PESO APROXIMADO DE LA UNIDAD 1300 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=3563,13.26
183,"ALGODON HIDROFILO 100 % (CON PRECORTES), DELIPLUS, PAQUETE 150 G",,1.2
184,"ALGODON MAGICO, ALADIN, BOTE 75 G",https://www.telecompra.mercadona.es/detall_producte.php?id=43705,2.38
185,"ALICATE UÑAS MANOS Y PIES, DELIPLUS, U",,4.9
186,"ALISTADO (GAMBA ROJA) CONGELADO CRUDO MEDIANO, DIMAROSA, GRANEL (MINIMO 250 G)(PESO APROXIMADO DE LA UNIDAD 250 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=24105,26.5
187,"ALISTADO (GAMBA ROJA) CONGELADO CRUDO MEDIANO, HACENDADO, CAJA 1 KG APROX(PESO APROXIMADO DE LA UNIDAD 1000 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=24605,26.5
188,"ALISTADO (GAMBA ROJA) CONGELADO CRUDO PEQUEÑO, DIMAROSA, GRANEL (MINIMO 250 G)(PESO APROXIMADO DE LA UNIDAD 250 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=24108,15.3
189,"ALIÑO (ACEITE OLIVA, AJO Y PEREJIL) REFRIGERADO, HACENDADO, TARRINA 150 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=17265,1.2
190,"ALLIOLI ESTILO CASERO, CHOVI, MORTERO 180 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=17150,1.09
191,"ALLIOLI ESTILO CASERO, HACENDADO, TARRINA 190 G",https://www.telecompra.mercadona.es/detall_producte.php?id=17172,0.7
192,"ALLIOLI MONODOSIS, HACENDADO, SOBRES PACK 8 X 20 ML - 160 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=17173,1.2
193,"ALLIOLI, CHOVI, SOBRE 60 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=17059,0.44
194,"ALMEJA BLANCA AL NATURAL, CONOSUR, LATA 111 G ESCURRIDO 63 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18563,2.15
195,"ALMEJA BLANCA DEL NORTE, HACENDADO, LATA 185 G ESCURRIDO 90 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18579,1.5
196,"ALMEJA CONGELADA COCIDA (SIN CONCHA), HACENDADO, PAQUETE 200 G PESO NETO SIN GLASEADO",https://www.telecompra.mercadona.es/detall_producte.php?id=62497,2.49
197,"ALMEJA DEL PACIFICO CONGELADA COCIDA, HACENDADO, PAQUETE 450 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62398,1.8
198,"ALMEJA DEL PACIFICO CONGELADA COCIDA, HACENDADO, PAQUETE 1 KG",https://www.telecompra.mercadona.es/detall_producte.php?id=62481,2.85
199,"ALMEJA DEL PACIFICO CONGELADA CRUDA, HACENDADO, PAQUETE 600 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62487,2.55
200,"ALMEJA GALLEGA FRESCA ***SUJETO A DISPONIBILIDAD***, , GRANEL (MINIMO 250 G)(PESO APROXIMADO DE LA UNIDAD 250 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=82521,26.1
201,"ALMEJA JAPONESA FRESCA, VARIOS, GRANEL (MINIMO 100 G)(PESO APROXIMADO DE LA UNIDAD 100 GR)",https://www.telecompra.mercadona.es/detall_producte.php?id=81408,16.7
202,"ALMEJA JAPONESA FRESCA, VARIOS, MALLA 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=81418,8.25
203,"ALMEJONES AL NATURAL, CONOSUR, LATA 111 G ESCURRIDO 63 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18552,1.0
204,"ALMENDRA BAÑADA CHOCOLATE NEGRO, HACENDADO, PAQUETE 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=12027,1.8
205,"ALMENDRA CROCANTI, HACENDADO, PAQUETE 75 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34650,1.1
206,"ALMENDRA CRUDA CUBITOS, HACENDADO, PAQUETE 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34922,2.15
207,"ALMENDRA CRUDA LAMINADA, HACENDADO, PAQUETE 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34923,2.15
208,"ALMENDRA CRUDA MOLIDA, HACENDADO, PAQUETE 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34921,2.15
209,"ALMENDRA CRUDA PARA FREIR, HACENDADO, PAQUETE 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34824,2.2
210,"ALMENDRA FRITA MARCONA PELADA, HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34015,3.55
211,"ALMENDRA FRITA PELADA, HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34009,2.9
212,"ALMENDRA NATURAL (CON PIEL), HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34865,2.2
213,"ALMENDRA RELLENA DE TURRON, HACENDADO, PAQUETE 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=36421,2.45
214,"ALMENDRA TOSTADA CON SAL (LARGUETA), HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34013,2.8
215,"ALMENDRA TOSTADA SIN SAL (LARGUETA), HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34014,3.1
216,"ALMIDON DE NYLON, BOSQUE VERDE, BOTELLA 500 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=44402,3.9
217,"ALTRAMUCES, DORISOL, BOLSA PACK 3 X 183 G U - 550 G ESCURRIDO 285 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33165,1.0
218,"ALTRAMUCES, HACENDADO, TARRO 690 G - ESCURRIDO 440 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33136,1.2
219,"ALUBIA BLANCA, HACENDADO, PAQUETE 1 KG",https://www.telecompra.mercadona.es/detall_producte.php?id=5124,1.55
220,"ALUBIA COCIDA BLANCA, HACENDADO, TARRO 314 G ESCURRIDO 210 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26028,0.5
221,"ALUBIA COCIDA BLANCA, HACENDADO, TARRO 570 G ESCURRIDO 400 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26019,0.6
222,"ALUBIA COCIDA GRANJA, HACENDADO, TARRO 570 G ESCURRIDO 350 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26002,1.15
223,"ALUBIA COCIDA PINTA, HACENDADO, TARRO 570 G ESCURRIDO 400 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26001,0.8
224,"ALUBIA COCIDA ROJA, HACENDADO, TARRO 570 G ESCURRIDO 400 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26000,0.8
225,"ALUBIA COCIDA VERDURA, HACENDADO, TARRO 570 G ESCURRIDO 420 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26006,1.0
226,"ALUBIA CON TOMATE, HEINZ, BOTE 415 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26138,0.7
227,"ALUBIA GRANJA, HACENDADO, PAQUETE 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=5119,2.3
228,"ALUBIA JARDINERA (VERDURAS), HACENDADO, BOTE 420 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26114,0.75
229,"ALUBIA NEGRA, HACENDADO, PAQUETE 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=5118,1.1
230,"ALUBIA PINTA, HACENDADO, PAQUETE 1 KG",https://www.telecompra.mercadona.es/detall_producte.php?id=5128,2.0
231,"ALUBIA RIOJANA (CHORIZO), HACENDADO, BOTE 420 G",https://www.telecompra.mercadona.es/detall_producte.php?id=26173,0.9
232,"ALUBIA ROJA, HACENDADO, PAQUETE 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=5106,1.3
233,"AMBIENTADOR ABSORBEOLOR BARQUETA CITRICO, BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72865,0.55
234,"AMBIENTADOR ABSORBEOLOR BARQUETA FLORES BLANCAS, RELEVI, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72869,0.55
235,"AMBIENTADOR ABSORBEOLOR BARQUETA LAVANDA, BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72864,0.55
236,"AMBIENTADOR ABSORBEOLOR BARQUETA MARSELLA, RELEVI, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72867,0.55
237,"AMBIENTADOR ABSORBEOLOR FRIGORIFICO, RELEVI, U",,1.8
238,"AMBIENTADOR COCHE AROMA EXOTICO APARATO + 2 RECAMBIOS, BOSQUE VERDE, U",,1.85
239,"AMBIENTADOR COCHE AROMA LIMA APARATO + 2 RECAMBIOS, BOSQUE VERDE, U",,1.85
240,"AMBIENTADOR COCHE AROMA MARINE APARATO + 2 RECAMBIOS, BOSQUE VERDE, U",,1.85
241,"AMBIENTADOR COCHE COLGADOR BALI, BOSQUE VERDE, U 6 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=79425,1.85
242,"AMBIENTADOR COCHE COLGADOR FRUTOS SILVESTRES, BOSQUE VERDE, U 6 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=79446,1.85
243,"AMBIENTADOR COCHE COLGADOR HAPPY, BOSQUE VERDE, U 6 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=79424,1.85
244,"AMBIENTADOR COLGADOR AROMA SPA (PARA ARMARIOS Y CAJONES), RELEVI, CAJA 3 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72817,1.75
245,"AMBIENTADOR ELECTRICO APARATO MULTIFRAGANCIA 6 SENSACIONES (SIN RECAMBIO), BOSQUE VERDE, U",,2.15
246,"AMBIENTADOR ELECTRICO APARATO( SIN RECAMBIO), BOSQUE VERDE, U",,1.4
247,"AMBIENTADOR ELECTRICO RECAMBIO 6 FRAGANCIAS DULCES, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72645,2.9
248,"AMBIENTADOR ELECTRICO RECAMBIO 6 FRAGANCIAS JARDIN, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72614,2.9
249,"AMBIENTADOR ELECTRICO RECAMBIO 6 FRAGANCIAS MUNDO, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72647,2.9
250,"AMBIENTADOR ELECTRICO RECAMBIO 6 FRAGANCIAS SPA, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72616,2.9
251,"AMBIENTADOR ELECTRICO RECAMBIO AROMA INFANTIL, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72546,1.7
252,"AMBIENTADOR ELECTRICO RECAMBIO BRISA AZUL, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72542,1.7
253,"AMBIENTADOR ELECTRICO RECAMBIO FLOR DE ORQUIDEA, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72544,1.7
254,"AMBIENTADOR ELECTRICO RECAMBIO FLORES BLANCAS, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72543,1.7
255,"AMBIENTADOR ELECTRICO RECAMBIO JARDIN ZEN, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72548,1.7
256,"AMBIENTADOR ELECTRICO RECAMBIO LAVANDA RELAJANTE, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72545,1.7
257,"AMBIENTADOR ELECTRICO RECAMBIO ROPA LIMPIA, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72547,1.7
258,"AMBIENTADOR ELECTRICO RECAMBIO VAINILLA, BOSQUE VERDE, U 25 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72551,1.7
259,"AMBIENTADOR LAVAVAJILLAS PERFUME LIMÓN (COMPLETO + RECAMBIO), BOSQUE VERDE, PAQUETE 1 U",https://www.telecompra.mercadona.es/detall_producte.php?id=43058,1.5
260,"AMBIENTADOR LIQUIDO CONCENTRADO DELUXE, FORESAN, BOTELLA 125 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72873,1.57
261,"AMBIENTADOR LIQUIDO CONCENTRADO W.C. ( VERDE ), FORESAN, BOTELLA 125 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72737,1.57
262,"AMBIENTADOR MECHA AROMA ROPA LIMPIA, BOSQUE VERDE, U 375 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72657,1.2
263,"AMBIENTADOR PERLAS PERFUMADAS AROMA LIMA (VERDES), BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72734,1.45
264,"AMBIENTADOR PERLAS PERFUMADAS AROMA PARADISE (NARANJA), BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72743,1.45
265,"AMBIENTADOR PERLAS PERFUMADAS AROMA TIERNOS RECUERDOS (MORADAS), BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72733,1.45
266,"AMBIENTADOR PORTATIL APARATO DIFUSOR AUTOMATICO CON PILA (SIN RECAMBIO), BOSQUE VERDE, U",,2.95
267,"AMBIENTADOR PORTATIL RECAMBIO DIFUSOR AUTOMATICO AROMA CARAMEL, BOSQUE VERDE, U - 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72400,1.8
268,"AMBIENTADOR PORTATIL RECAMBIO DIFUSOR AUTOMATICO AROMA FLORAL, BOSQUE VERDE, U 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72402,1.8
269,"AMBIENTADOR PORTATIL RECAMBIO DIFUSOR AUTOMATICO AROMA INFANTIL, BOSQUE VERDE, U 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72410,1.8
270,"AMBIENTADOR PORTATIL RECAMBIO DIFUSOR AUTOMATICO AROMA LOVE, BOSQUE VERDE, U 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72411,1.8
271,"AMBIENTADOR PORTATIL RECAMBIO DIFUSOR AUTOMATICO AROMA ROPA LIMPIA, BOSQUE VERDE, U 250 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72405,1.8
272,"AMBIENTADOR SPRAY DELICADO, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67996,0.9
273,"AMBIENTADOR SPRAY HABITACION INFANTIL, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72507,0.9
274,"AMBIENTADOR SPRAY ISLA BLANCA, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72512,0.9
275,"AMBIENTADOR SPRAY MISTERY, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72565,0.9
276,"AMBIENTADOR SPRAY ROPA LIMPIA, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72537,0.9
277,"AMBIENTADOR SPRAY SWEET BLOSSOM, BOSQUE VERDE, BOTE 300 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=67997,0.9
278,"AMBIENTADOR TEJIDOS CON PISTOLA AROMA ELIXIR FLORAL, BOSQUE VERDE, BOTELLA 400 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=40159,2.2
279,"AMBIENTADOR ULTRACONCENTRADO DIFUSOR MANUAL MINI APARATO + RECAMBIO AROMA FLORES BLANCAS, BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=44161,1.8
280,"AMBIENTADOR ULTRACONCENTRADO RECAMBIO PARA DIFUSOR MANUAL AROMA FLORES BLANCAS, BOSQUE VERDE, PACK 2 X 15 ML - 30 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72517,1.8
281,"AMBIENTADOR ULTRACONCENTRADO RECAMBIO PARA DIFUSOR MANUAL AROMA PETALOS DE ROSA, BOSQUE VERDE, PACK 2 X 15 ML - 30 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72527,1.8
282,"AMBIENTADOR ULTRACONCENTRADO RECAMBIO PARA DIFUSOR MANUAL AROMA ROPA LIMPIA, BOSQUE VERDE, PACK 2 X 15 ML - 30 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=72536,1.8
283,"AMBIENTADOR VARITAS DIFUSORAS BAMBU, BOSQUE VERDE,",https://www.telecompra.mercadona.es/detall_producte.php?id=13788,2.2
284,"AMBIENTADOR VARITAS DIFUSORAS FRAMBUESA, BOSQUE VERDE, U 40 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13789,2.2
285,"AMBIENTADOR VARITAS DIFUSORAS FRUTA TROPICAL, BOSQUE VERDE, U 40 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13780,2.2
286,"AMBIENTADOR VARITAS DIFUSORAS JASMINE, BOSQUE VERDE, U 40 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=13779,2.2
287,"AMONIACO CON DETERGENTE (BOTELLA LILA), BOSQUE VERDE, BOTELLA 1,5 L",https://www.telecompra.mercadona.es/detall_producte.php?id=43802,0.85
288,"AMONIACO MUY FUERTE CON DETERGENTE, BOSQUE VERDE, BOTELLA 750 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=43813,1.2
289,"AMONIACO PERFUMADO (BOTELLA AMARILLA), BOSQUE VERDE, BOTELLA 1,5 L",https://www.telecompra.mercadona.es/detall_producte.php?id=43818,0.59
290,"AMPOLLAS FACIALES HIDRATANTES CON ACIDO HIALURONICO CONCENTRADO, DELIPLUS, PAQUETE 7 U",,3.5
291,"AMPOLLAS FACIALES POTENCIADOR DE VITAMINA C 20% ANTIOX, DELIPLUS, CAJA 12 U",,6.0
292,"AMPOLLAS FACIALES PROTEOGLICANOS, DELIPLUS, CAJA 10 U",,4.0
293,"AMPOLLAS FACIALES REDUCTORAS DE BOLSAS Y OJERAS SISBELA, DELIPLUS, CAJA 10 U",,5.0
294,"ANACARDO FRITO, HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34027,2.1
295,"ANACARDO NATURAL, HACENDADO, PAQUETE 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34201,2.0
296,"ANCHOA FILETE ACEITE GIRASOL, HACENDADO, PACK 3 U X 29 G - 120 G ESCURRIDO 87 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18407,1.8
297,"ANCHOA FILETE ACEITE OLIVA (ANCHOAS DEL CANTABRICO), CONSORCIO, LATA 74 G ESCURRIDO 50 G",,3.4
298,"ANCHOA FILETE ACEITE OLIVA CASERA (ANCHOAS DEL CANTABRICO), HACENDADO, TARRINA 200 G ESCURRIDO 160 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18410,8.75
299,"ANCHOA FILETE ACEITE OLIVA VIRGEN, HACENDADO, LATA 42 G ESCURRIDO 29 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18400,0.95
300,"ANCHOA FILETE ACEITE OLIVA, HACENDADO, TARRO 100 G ESCURRIDO 55 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18426,2.1
301,"ANCHOA FILETE ACEITE OLIVA, HACENDADO, PACK 3 U X 29 G - 120 G ESCURRIDO 87 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18408,2.5
302,"ANCHOA FILETE ACEITE OLIVA, HACENDADO, PAQUETE 140 G ESCURRIDO 110 G",https://www.telecompra.mercadona.es/detall_producte.php?id=18402,6.1
303,"ANGURIÑA CONGELADA ***PACK AHORRO**, PESCANOVA, PAQUETE PACK 2 X 260 - 520 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62500,3.85
304,"ANGURIÑA CONGELADA, PESCANOVA, PAQUETE 260 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62499,1.99
305,"ANGURIÑA REFRIGERADA ***PACK AHORRO***, PESCANOVA, PACK 2 U - 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62474,3.85
306,"ANGURIÑA REFRIGERADA AL AJILLO (ENVASE ESPECIAL PARA MICROONDAS), PESCANOVA, PACK 2 U - 250 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62485,2.1
307,"ANGURIÑA REFRIGERADA, PESCANOVA, PACK 2 U - 250 G",https://www.telecompra.mercadona.es/detall_producte.php?id=62473,1.99
308,"ANILLAS A LA ROMANA CONGELADO, HACENDADO, PAQUETE 500 G",https://www.telecompra.mercadona.es/detall_producte.php?id=63163,3.7
309,"ANIS DULCE, DAMA MAYOR, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=22833,5.6
310,"ANIS DULCE, MONO, BOTELLA 700 ML",https://www.telecompra.mercadona.es/detall_producte.php?id=28333,6.8
311,"ANIS GRANO (TAPÓN MARRON), HACENDADO, BOTE 50 G",https://www.telecompra.mercadona.es/detall_producte.php?id=34123,0.9
312,"ANIS SECO, REGIO, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=28357,7.45
313,"ANISETTE, MARIE BRIZARD, BOTELLA 1 L",https://www.telecompra.mercadona.es/detall_producte.php?id=28300,8.25
314,"ANTI ORINES PERROS Y GATOS SPRAY (EDUCADOR EVITA ORINES INTERIOR Y EXTERIOR), KRISLIN, BOTELLA 250 ML",,2.95
315,"ANTIHUMEDAD RECAMBIO, BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72515,2.0
316,"ANTIHUMEDAD SET COMPLETO, BOSQUE VERDE, U",https://www.telecompra.mercadona.es/detall_producte.php?id=72514,3.15
317,"ANTIPOLILLA ROPA ANTIACAROS (PASTILLAS), BOSQUE VERDE, PAQUETE 20 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72125,1.2
318,"ANTIPOLILLA ROPA BOLSA LAVANDA, BOSQUE VERDE, PAQUETE 24 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72123,1.2
319,"ANTIPOLILLA ROPA COLGADOR LAVANDA, BOSQUE VERDE, PAQUETE 2 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72124,0.95
320,"ANTIPOLILLA ROPA COLGADOR LAVANDA, BOSQUE VERDE, PAQUETE 2 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72109,1.25
321,"ANTIPOLILLA ROPA COLGADOR ROPA LIMPIA, BOSQUE VERDE, PAQUETE 2 U",https://www.telecompra.mercadona.es/detall_producte.php?id=72108,1.25
322,"ANTIPOLILLA TRAMPAS ALIMENTOS, BOSQUE VERDE, PAQUETE 2 U",,2.25
323,"ANTIROZADURAS PIES (STICK), DELIPLUS, U",,2.5
324,"ANTISEPTICO TRANSPARENTE SPRAY (DESINFECTAR HERIDAS) ***SUJETO A DISPONIBILIDAD***, DELIPLUS, BOTE 50 ML",,1.9
325,"APERITIVO BOLITAS SABOR BARBACOA, LA LLANURA, PAQUETE 125 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33324,0.75
326,"APERITIVO BOMBITAS DE MAIZ CHOCOLATE, HACENDADO, PAQUETE 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33364,0.95
327,"APERITIVO BOMBITAS DE MAIZ SABOR MANTEQUILLA, HACENDADO, PAQUETE 80 G",https://www.telecompra.mercadona.es/detall_producte.php?id=16860,0.65
328,"APERITIVO COMBINADO, HACENDADO, PAQUETE 200 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33488,1.2
329,"APERITIVO CONO SABOR QUESO Y BACON, HACENDADO, PAQUETE 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33339,0.55
330,"APERITIVO CORTEZA CERDO, TRUJITAS, PAQUETE 75 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33407,0.59
331,"APERITIVO CUQUIS, HACENDADO, PAQUETE 80 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33581,0.75
332,"APERITIVO CUQUITOS SABOR QUESO, HACENDADO, PAQUETE 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33642,0.6
333,"APERITIVO MAIZ SABOR MANTEQUILLA ***NOVEDAD***, JUMPERS, PAQUETE 80 G",https://www.telecompra.mercadona.es/detall_producte.php?id=15952,0.85
334,"APERITIVO MORRO (TORREZNOS), HACENDADO, PAQUETE 120 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33416,1.4
335,"APERITIVO NACHOS PADRISIMOS, HACENDADO, BOLSA 150 G",https://www.telecompra.mercadona.es/detall_producte.php?id=36635,1.1
336,"APERITIVO PALITOS PATATA EXTRACRUJIENTE PATATINAS (PAQUETE AZUL), HACENDADO, PAQUETE 120 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33328,1.05
337,"APERITIVO QUESO CHEETOS PANDILLA, MATUTANO, PAQUETE 75 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33529,1.29
338,"APERITIVO QUESO CHEETOS PELOTAZOS, LAY'S, PAQUETE 130 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33543,1.29
339,"APERITIVO QUESO GARFITOS, HACENDADO, PAQUETE 80 G",https://www.telecompra.mercadona.es/detall_producte.php?id=13889,0.55
340,"APERITIVO SNACK AROS DE MAIZ, HACENDADO, PAQUETE 120 G",https://www.telecompra.mercadona.es/detall_producte.php?id=15757,0.9
341,"APERITIVO SNACK DE ALGAS CON ARROZ CRUJIENTE, HACENDADO, PAQUETE 20 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33138,1.5
342,"APERITIVO SNACK DE GAMBA, HACENDADO, PAQUETE 60 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33442,0.95
343,"APERITIVO SNACK DE LENTEJA CON QUESO Y ESPECIAS, SNATT'S, PAQUETE 90 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33636,1.15
344,"APERITIVO SNACK DE MULTICEREALES, HACENDADO, PAQUETE 100 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22294,1.0
345,"APERITIVO SNACK DE TRIGO, HACENDADO, PAQUETE 80 G",https://www.telecompra.mercadona.es/detall_producte.php?id=33633,0.6
346,"APERITIVO SNACK MAIZ SABOR BARBACOA, ESTRELLA, PAQUETE 140 G",,1.1
347,"APERITIVO SNACK TRIANGULOS DE PATATA ***NOVEDAD***, ESTRELLA, PAQUETE 78 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22434,1.1
348,"APERITIVO SNACKS SURTIDOS PICOTEO, TOSFRIT, PAQUETE 90 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22991,0.85
349,"APERITIVO STICKS PATATA ***NOVEDAD***, HACENDADO, PAQUETE 75 G",https://www.telecompra.mercadona.es/detall_producte.php?id=22568,0.8
